	Data_Source	Review_Date	Sentiment	Geography	Product	Review	Keywords	Aspect	Product_Family	Title	Sentiment_Score	Review_Count
1234	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""powerful, open multiple document and play some low demand game."""	powerful	Performance	Microsoft Surface Pro 9 13		0	1.0
1235	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""powerful, open multiple document and play some low demand game."""	play	Gaming	Microsoft Surface Pro 9 13		0	1.0
1236	BestBuy	1/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	I love my surfacepro.	surfacepro	Hardware	Microsoft Surface Pro 9 13		1	1.0
1237	BestBuy	1/13/2024 0:00	Positive	US	Windows 11 (Preinstall)	the pen make thing even well.	pen	Hardware	Microsoft Surface Pro 7 Plus 12		1	1.0
1238	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I also have the pen and keyboard and take handwritten digital note have be a gamechanger.	gamechanger	Gaming	Microsoft Surface Pro 9 13		0	1.0
1239	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I also have the pen and keyboard and take handwritten digital note have be a gamechanger.	note	Software	Microsoft Surface Pro 9 13		0	1.0
1240	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I also have the pen and keyboard and take handwritten digital note have be a gamechanger.	digital	Storage/Memory	Microsoft Surface Pro 9 13		0	1.0
1241	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I also have the pen and keyboard and take handwritten digital note have be a gamechanger.	keyboard	Keyboard	Microsoft Surface Pro 9 13		0	1.0
1242	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I also have the pen and keyboard and take handwritten digital note have be a gamechanger.	pen	Hardware	Microsoft Surface Pro 9 13		0	1.0
1243	BestBuy	1/27/2024 0:00	Neutral	US	Windows 11 (Preinstall)	the battery last about 17 hour.	battery	Battery	Microsoft Surface Pro 7 Plus 12		0	1.0
1244	BestBuy	1/20/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""its compact, I can carry easily, not cumbersome."""	compact	Design	Microsoft Surface Pro 9 13		1	1.0
1245	BestBuy	1/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the inclusion of versatile port couple with the detachable keyboard and responsive stylus, enhance its functionality and adaptability."""	adaptability	Connectivity	Microsoft Surface Pro 9 13		1	1.0
1246	BestBuy	1/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the inclusion of versatile port couple with the detachable keyboard and responsive stylus, enhance its functionality and adaptability."""	functionality	Software	Microsoft Surface Pro 9 13		1	1.0
1247	BestBuy	1/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the inclusion of versatile port couple with the detachable keyboard and responsive stylus, enhance its functionality and adaptability."""	stylus	Hardware	Microsoft Surface Pro 9 13		1	1.0
1248	BestBuy	1/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the inclusion of versatile port couple with the detachable keyboard and responsive stylus, enhance its functionality and adaptability."""	keyboard	Keyboard	Microsoft Surface Pro 9 13		1	1.0
1249	BestBuy	1/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the inclusion of versatile port couple with the detachable keyboard and responsive stylus, enhance its functionality and adaptability."""	port	Ports	Microsoft Surface Pro 9 13		1	1.0
1250	BestBuy	1/12/2024 0:00	Positive	US	Windows 11 (Preinstall)	the touch be very responsive.	touch	Display	Microsoft Surface Pro 7 Plus 12		1	1.0
1251	BestBuy	1/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	the display be very clear and the touch screen be very responsive.	display	Display	Microsoft Surface Pro 9 13		1	1.0
1252	BestBuy	1/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the battery life have prove to be reliable, provide extended usage without frequent recharge."""	usage	Performance	Microsoft Surface Pro 9 13		1	1.0
1253	BestBuy	1/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the battery life have prove to be reliable, provide extended usage without frequent recharge."""	battery	Battery	Microsoft Surface Pro 9 13		1	1.0
1254	BestBuy	1/20/2024 0:00	Neutral	US	Windows 11 (Preinstall)	consistently provide approximately 5 to 6 hour of usage on a single charge.	charge	Battery	Microsoft Surface Pro 7 Plus 12		0	1.0
1255	BestBuy	1/20/2024 0:00	Neutral	US	Windows 11 (Preinstall)	consistently provide approximately 5 to 6 hour of usage on a single charge.	usage	Performance	Microsoft Surface Pro 7 Plus 12		0	1.0
1256	BestBuy	1/27/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""the response time be fast, no lag time when do anything on the internet or save information to the hard drive."""	hard	Hardware	Microsoft Surface Pro 7 Plus 12		0	1.0
1257	BestBuy	1/27/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""the response time be fast, no lag time when do anything on the internet or save information to the hard drive."""	save	Browser	Microsoft Surface Pro 7 Plus 12		0	1.0
1258	BestBuy	1/27/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""the response time be fast, no lag time when do anything on the internet or save information to the hard drive."""	internet	Connectivity	Microsoft Surface Pro 7 Plus 12		0	1.0
1259	BestBuy	1/27/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""the response time be fast, no lag time when do anything on the internet or save information to the hard drive."""	lag	Gaming	Microsoft Surface Pro 7 Plus 12		0	1.0
1260	BestBuy	1/27/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""the response time be fast, no lag time when do anything on the internet or save information to the hard drive."""	response	Performance	Microsoft Surface Pro 7 Plus 12		0	1.0
1261	BestBuy	1/15/2024 0:00	Negative	US	Windows 11 (Preinstall)	the only downside be the battery life.	battery	Battery	Microsoft Surface Pro 9 13		-1	1.0
1262	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""the battery life be a little less than I m used to, but not problematic."""	battery	Battery	Microsoft Surface Pro 9 13		0	1.0
1263	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""you might want to consider the 5 g version, but the Intel chip will be fast."""	fast	Performance	Microsoft Surface Pro 9 13		0	1.0
1264	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""you might want to consider the 5 g version, but the Intel chip will be fast."""	intel	Hardware	Microsoft Surface Pro 9 13		0	1.0
1265	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""you might want to consider the 5 g version, but the Intel chip will be fast."""	version	Software	Microsoft Surface Pro 9 13		0	1.0
1266	BestBuy	1/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	really bring everything together into a cohesive package.	package	Customer-Service	Microsoft Surface Pro 9 13		1	1.0
1267	BestBuy	1/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	probably would improve battery life if I be to use the 60hz screen rate setting and get away from the Chrome browser.	chrome	Browser	Microsoft Surface Pro 9 13		1	1.0
1268	BestBuy	1/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	probably would improve battery life if I be to use the 60hz screen rate setting and get away from the Chrome browser.	setting	Software	Microsoft Surface Pro 9 13		1	1.0
1269	BestBuy	1/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	probably would improve battery life if I be to use the 60hz screen rate setting and get away from the Chrome browser.	screen	Display	Microsoft Surface Pro 9 13		1	1.0
1270	BestBuy	1/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	probably would improve battery life if I be to use the 60hz screen rate setting and get away from the Chrome browser.	battery	Battery	Microsoft Surface Pro 9 13		1	1.0
1271	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	get the signature keyboard though.	keyboard	Keyboard	Microsoft Surface Pro 9 13		0	1.0
1272	BestBuy	1/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""still getting use to it, but I be very glad I buy it."""	buy	Price	Microsoft Surface Pro 9 13		1	1.0
1273	BestBuy	1/22/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I buy it for my online graduate school program.	buy	Price	Microsoft Surface Pro 9 13		0	1.0
1274	BestBuy	1/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	buy for my son and he love it.	buy	Price	Microsoft Surface Pro 9 13		1	1.0
1275	BestBuy	1/14/2024 0:00	Positive	US	Windows 11 (Preinstall)	I buy this as a present for someone and it work just as good.	buy	Price	Microsoft Surface Pro 7 Plus 12		1	1.0
1276	BestBuy	1/25/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I buy it as an open box item and it come look brand new with all the packaging.	buy	Price	Microsoft Surface Pro 7 Plus 12		0	1.0
1277	BestBuy	1/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	buy it for school and its nothing short of amazing.	buy	Price	Microsoft Surface Pro 7 Plus 12		1	1.0
1278	BestBuy	1/12/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""buy it for my grandson, primarily for school."""	buy	Price	Microsoft Surface Pro 9 13		0	1.0
1279	BestBuy	1/12/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I buy this for my son for college.	buy	Price	Microsoft Surface Pro 7 Plus 12		0	1.0
1280	BestBuy	1/12/2024 0:00	Neutral	US	Windows 11 (Preinstall)	buy it for my son.	buy	Price	Microsoft Surface Pro 7 Plus 12		0	1.0
1281	BestBuy	1/27/2024 0:00	Positive	US	Windows 11 (Preinstall)	buy it as a gift and she enjoy it.	buy	Price	Microsoft Surface Pro 9 13		1	1.0
1282	BestBuy	1/11/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I buy this to use when I go to my boyfriend house.	buy	Price	Microsoft Surface Pro 9 13		0	1.0
1283	BestBuy	1/1/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I buy this tablet for my wife for Christmas.	buy	Price	Microsoft Surface Pro 7 Plus 12		0	1.0
1284	BestBuy	1/7/2024 0:00	Neutral	US	Windows 11 (Preinstall)	buy it for my highschool daughter.	buy	Price	Microsoft Surface Pro 7 Plus 12		0	1.0
1285	BestBuy	1/13/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I purchase this computer for work.	purchase	Price	Microsoft Surface Pro 9 13		0	1.0
1286	BestBuy	1/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this be a gift purchase for my granddaughter, and she absolutely love it."""	purchase	Price	Microsoft Surface Pro 9 13		1	1.0
1287	BestBuy	1/17/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""purchase to replace my old laptop, and it do a pretty good job of accomplish that."""	purchase	Price	Microsoft Surface Pro 9 13		1	1.0
1288	BestBuy	1/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	this item purchase from Best Buy meet all my requirement: it be portable and have the Windows operate.	purchase	Price	Microsoft Surface Pro 7 Plus 12		1	1.0
1289	BestBuy	1/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	this be the good purchase I have make.	purchase	Price	Microsoft Surface Pro 7 Plus 12		1	1.0
1290	BestBuy	1/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	this be a great price at 500 off for black friday.	price	Price	Microsoft Surface Pro 9 13		1	1.0
1291	BestBuy	1/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	this item purchase from Best Buy meet all my requirement: it be portable and have the Windows operate.	window	Software	Microsoft Surface Pro 7 Plus 12		1	1.0
1292	BestBuy	1/12/2024 0:00	Positive	US	Windows 11 (Preinstall)	my 13 year old love this computer for all their school work and game.	game	Gaming	Microsoft Surface Pro 9 13		1	1.0
1293	BestBuy	1/6/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this be my second MSP and, as with my first, this be another great tablet again: Small, Lightweight, very portable and have all the power I need to complete all my Photoshop work."""	lightweight	Design	Microsoft Surface Pro 7 Plus 12		1	1.0
1294	BestBuy	1/6/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this be my second MSP and, as with my first, this be another great tablet again: Small, Lightweight, very portable and have all the power I need to complete all my Photoshop work."""	photoshop	Software	Microsoft Surface Pro 7 Plus 12		1	1.0
1295	BestBuy	1/6/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this be my second MSP and, as with my first, this be another great tablet again: Small, Lightweight, very portable and have all the power I need to complete all my Photoshop work."""	power	Performance	Microsoft Surface Pro 7 Plus 12		1	1.0
1296	BestBuy	1/18/2024 0:00	Positive	US	Windows 11 (Preinstall)	amazing laptop run smoothly for my personal note take.	note	Software	Microsoft Surface Pro 7 Plus 12		1	1.0
1297	BestBuy	1/8/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""Love this, want it for illustrate book and it work perfectly for I. I no long need my phone and chrome book to complete my task."""	chrome	Browser	Microsoft Surface Pro 9 13		1	1.0
1298	BestBuy	1/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	go back to school and this be the perfect laptop for I: touch screen and very portable.	touch	Display	Microsoft Surface Pro 7 Plus 12		1	1.0
1299	BestBuy	1/7/2024 0:00	Neutral	US	Windows 11 (Preinstall)	buy it for my highschool daughter.	highschool	Software	Microsoft Surface Pro 7 Plus 12		0	1.0
1300	BestBuy	1/12/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""it be really good product: light, compact, all feature in it."""	light	Design	Microsoft Surface Pro 7 Plus 12		1	1.0
1301	BestBuy	1/12/2024 0:00	Positive	US	Windows 11 (Preinstall)	I use it for my automotive business and it be great.	automotive	Software	Microsoft Surface Pro 7 Plus 12		1	1.0
1302	BestBuy	1/12/2024 0:00	Positive	US	Windows 11 (Preinstall)	he love it and it be great for online schoolwork plus drawing.	online	Browser	Microsoft Surface Pro 7 Plus 12		1	1.0
1303	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I. I purchase this for my girlfriend to use in school and for light gaming.	purchase	Price	Microsoft Surface Pro 9 13		0	1.0
1304	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I. I purchase this for my girlfriend to use in school and for light gaming.	light	Design	Microsoft Surface Pro 9 13		0	1.0
1305	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I. I purchase this for my girlfriend to use in school and for light gaming.	gaming	Gaming	Microsoft Surface Pro 9 13		0	1.0
1306	BestBuy	1/6/2024 0:00	Positive	US	Windows 11 (Preinstall)	absolutely recommend this to any home user that want a great alternative to that huge box sit on your desk.	user	Account	Microsoft Surface Pro 7 Plus 12		1	1.0
1307	BestBuy	1/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""as far as a computer go, it have great versatility as far as a cpu or tablet."""	cpu	Hardware	Microsoft Surface Pro 7 Plus 12		1	1.0
1308	BestBuy	1/26/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""Wish it have a usb port, but thing be get away from that."""	usb	Ports	Microsoft Surface Pro 9 13		0	1.0
1309	BestBuy	1/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I m able to Game on it and do everything that I want to it, hold a charge decently well and have plenty of power."""	power	Performance	Microsoft Surface Pro 9 13		1	1.0
1310	BestBuy	1/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I m able to Game on it and do everything that I want to it, hold a charge decently well and have plenty of power."""	charge	Battery	Microsoft Surface Pro 9 13		1	1.0
1311	BestBuy	1/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I m able to Game on it and do everything that I want to it, hold a charge decently well and have plenty of power."""	game	Gaming	Microsoft Surface Pro 9 13		1	1.0
1312	BestBuy	1/16/2024 0:00	Neutral	US	Windows 11 (Preinstall)	the detachable keyboard be helpful in turn the tablet into a laptop.	keyboard	Keyboard	Microsoft Surface Pro 7 Plus 12		0	1.0
1313	BestBuy	1/25/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I buy it as an open box item and it come look brand new with all the packaging.	look	Design	Microsoft Surface Pro 7 Plus 12		0	1.0
1314	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""it have the same usual issue you ll find with any Windows device out there and the same limitation, but its powerful, quiet, fully feature and its also asthetically modern and beautiful."""	window	Software	Microsoft Surface Pro 9 13		0	1.0
1315	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""this be for those who want to do Excel, Word, Powerpoint, ereade, browse the web binge, watch a series and do their taxis."""	excel	Software	Microsoft Surface Pro 9 13		0	1.0
1316	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""you could save a bit of money, get a similar device from a competitor- keyboard include, but there be tradeoff there as well."""	save	Browser	Microsoft Surface Pro 9 13		0	1.0
1317	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""you could save a bit of money, get a similar device from a competitor- keyboard include, but there be tradeoff there as well."""	money	Price	Microsoft Surface Pro 9 13		0	1.0
1318	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""you could save a bit of money, get a similar device from a competitor- keyboard include, but there be tradeoff there as well."""	keyboard	Keyboard	Microsoft Surface Pro 9 13		0	1.0
1319	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	so it just come down to your usage.	usage	Performance	Microsoft Surface Pro 9 13		0	1.0
1320	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""you could save a bit of money, get a similar device from a competitor- keyboard include, but there be tradeoff there as well."""	tradeoff	Gaming	Microsoft Surface Pro 9 13		0	1.0
1321	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""this be for those who want to do Excel, Word, Powerpoint, ereade, browse the web binge, watch a series and do their taxis."""	browse	Browser	Microsoft Surface Pro 9 13		0	1.0
1322	BestBuy	1/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""it have the same usual issue you ll find with any Windows device out there and the same limitation, but its powerful, quiet, fully feature and its also asthetically modern and beautiful."""	powerful	Performance	Microsoft Surface Pro 9 13		0	1.0
1323	BestBuy	1/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I highly recommend it to anyone in search of a powerful, portable and versatile device."""	search	Browser	Microsoft Surface Pro 9 13		1	1.0
1324	BestBuy	1/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I highly recommend it to anyone in search of a powerful, portable and versatile device."""	powerful	Performance	Microsoft Surface Pro 9 13		1	1.0
1325	BestBuy	1/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	I m perfectly fine to just tether the computer to my phone when I need a wireless connection.	wireless	Connectivity	Microsoft Surface Pro 9 13		1	1.0
1326	BestBuy	1/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	I ve also be use it as an ereader and that have give I many more hour of life.	ereader	Software	Microsoft Surface Pro 9 13		1	1.0
1327	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	warning to those that be: look for a gaming rig: this be not a gaming pc.	gaming	Gaming	Microsoft Surface Pro 9 13		0	1.0
1328	BestBuy	1/5/2024 0:00	Neutral	US	Windows 11 (Preinstall)	warning to those that be: look for a gaming rig: this be not a gaming pc.	look	Design	Microsoft Surface Pro 9 13		0	1.0
1329	BestBuy	1/26/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I have yet to explore all the capability this device have.	capability	Performance	Microsoft Surface Pro 9 13		0	1.0
1330	BestBuy	1/11/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""I get cozy on the couch while he s watch football and work on personal stuff or work item, my laptop scream I m work this."""	football	Gaming	Microsoft Surface Pro 9 13		0	1.0
1331	BestBuy	1/19/2024 0:00	Negative	US	Windows 11 (Preinstall)	he say it be light and be a work horse he do not use for game.	game	Gaming	Microsoft Surface Pro 9 13		-1	1.0
1332	BestBuy	1/19/2024 0:00	Negative	US	Windows 11 (Preinstall)	he say it be light and be a work horse he do not use for game.	light	Design	Microsoft Surface Pro 9 13		-1	1.0
1333	BestBuy	1/26/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""I use it for study, for teaching and for buisness use as well."""	buisness	Gaming	Microsoft Surface Pro 7 Plus 12		0	1.0
1334	BestBuy	1/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I can use itba a computer when need, but lobe to use it as a tablet for take note, and it have an amazing display."""	display	Display	Microsoft Surface Pro 9 13		1	1.0
1335	BestBuy	1/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I can use itba a computer when need, but lobe to use it as a tablet for take note, and it have an amazing display."""	note	Software	Microsoft Surface Pro 9 13		1	1.0
1336	BestBuy	1/22/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I buy it for my online graduate school program.	program	Software	Microsoft Surface Pro 9 13		0	1.0
1337	BestBuy	1/22/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I buy it for my online graduate school program.	online	Browser	Microsoft Surface Pro 9 13		0	1.0
1338	BestBuy	1/20/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""excellent tablet, completely satisfied with the purchase."""	purchase	Price	Microsoft Surface Pro 7 Plus 12		1	1.0
1339	BestBuy	1/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""excellent laptop, Great Ram processor, highly recommend."""	processor	Hardware	Microsoft Surface Pro 7 Plus 12		1	1.0
1340	BestBuy	1/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""excellent laptop, Great Ram processor, highly recommend."""	ram	Storage/Memory	Microsoft Surface Pro 7 Plus 12		1	1.0
1341	BestBuy	1/6/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""quality device which do all that any laptop can do, and more."""	quality	Design	Microsoft Surface Pro 7 Plus 12		1	1.0
1342	BestBuy	1/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this be a great computer: very smooth touchscreen, wonderful battery life."""	battery	Battery	Microsoft Surface Pro 9 13		1	1.0
1343	BestBuy	1/13/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""fast, portable and do everything a laptop do, load up fast, light Added keyboard and have the perfect travel companion."""	load	Performance	Microsoft Surface Pro 9 13		1	1.0
1344	BestBuy	1/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	this be an excellent tabletcomputer to use for low power task.	power	Performance	Microsoft Surface Pro 9 13		1	1.0
1345	BestBuy	1/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this be a great computer: very smooth touchscreen, wonderful battery life."""	touchscreen	Display	Microsoft Surface Pro 9 13		1	1.0
1346	BestBuy	1/13/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""fast, portable and do everything a laptop do, load up fast, light Added keyboard and have the perfect travel companion."""	light	Design	Microsoft Surface Pro 9 13		1	1.0
1347	BestBuy	1/13/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""fast, portable and do everything a laptop do, load up fast, light Added keyboard and have the perfect travel companion."""	keyboard	Keyboard	Microsoft Surface Pro 9 13		1	1.0
1348	BestBuy	1/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""great ultra portable pc, very fast and just what we need."""	ultra	Audio-Microphone	Microsoft Surface Pro 9 13		1	1.0
1349	BestBuy	1/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	this be an excellent tabletcomputer to use for low power task.	tabletcomputer	Hardware	Microsoft Surface Pro 9 13		1	1.0
1350	BestBuy	1/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""great product, really glad I buy very slim and sleek Compact and can travel everywhere with it."""	slim	Design	Microsoft Surface Pro 9 13		1	1.0
1351	BestBuy	1/11/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""easy to use and set up, it be lightweight and do everything I need."""	lightweight	Design	Microsoft Surface Pro 7 Plus 12		1	1.0
1352	BestBuy	1/20/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this particular device boast an exceptional design that be both aesthetically pleasing and ergonomically comfortable, fitting snugly in the hand."""	design	Design	Microsoft Surface Pro 7 Plus 12		1	1.0
1353	BestBuy	1/11/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""easy to use and set up, it be lightweight and do everything I need."""	set	Software	Microsoft Surface Pro 7 Plus 12		1	1.0
1354	BestBuy	1/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""great product, really glad I buy very slim and sleek Compact and can travel everywhere with it."""	buy	Price	Microsoft Surface Pro 9 13		1	1.0
1355	BestBuy	1/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""if you re look for a device in this form factor and need Windows, this be a great choice."""	window	Software	Microsoft Surface Pro 9 13		1	1.0
1356	BestBuy	1/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""if you re look for a device in this form factor and need Windows, this be a great choice."""	look	Design	Microsoft Surface Pro 9 13		1	1.0
1357	BestBuy	1/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	this computer be compact but powerful.	powerful	Performance	Microsoft Surface Pro 7 Plus 12		1	1.0
1358	BestBuy	1/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	this computer be compact but powerful.	compact	Design	Microsoft Surface Pro 7 Plus 12		1	1.0
1359	BestBuy	1/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""excellent tablet, especially for video conferencing."""	conferencing	Connectivity	Microsoft Surface Pro 7 Plus 12		1	1.0
1360	BestBuy	1/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""excellent tablet, especially for video conferencing."""	video	Camera	Microsoft Surface Pro 7 Plus 12		1	1.0
1361	BestBuy	1/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	buy this for the purpose of take note in class and I must say this laptop have make the task very easy.	buy	Price	Microsoft Surface Pro 9 13		1	1.0
1362	BestBuy	1/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	buy this for the purpose of take note in class and I must say this laptop have make the task very easy.	note	Software	Microsoft Surface Pro 9 13		1	1.0
1363	BestBuy	1/17/2024 0:00	Positive	US	Windows 11 (Preinstall)	the device be sleek and the performance be very good.	performance	Performance	Microsoft Surface Pro 9 13		1	1.0
1364	BestBuy	1/17/2024 0:00	Positive	US	Windows 11 (Preinstall)	the device be sleek and the performance be very good.	sleek	Design	Microsoft Surface Pro 9 13		1	1.0
1365	BestBuy	1/12/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""love it: beautiful color, light weight and great performance."""	color	Design	Microsoft Surface Pro 9 13		1	1.0
1366	BestBuy	1/12/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""love it: beautiful color, light weight and great performance."""	performance	Performance	Microsoft Surface Pro 9 13		1	1.0
1367	BestBuy	1/13/2024 0:00	Positive	US	Windows 11 (Preinstall)	I think this be a really solid purchase for our family.	purchase	Price	Microsoft Surface Pro 9 13		1	1.0
1368	BestBuy	1/21/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this computer be so compact and easy to travel with, while deliver a great, reliable computer experience."""	compact	Design	Microsoft Surface Pro 9 13		1	1.0
1369	BestBuy	1/12/2024 0:00	Negative	US	Windows 11 (Preinstall)	"""this item be a waste of money, Battery life and performance be lack, I return it."""	performance	Performance	Microsoft Surface Pro 9 13		-1	1.0
1370	BestBuy	1/12/2024 0:00	Negative	US	Windows 11 (Preinstall)	"""this item be a waste of money, Battery life and performance be lack, I return it."""	battery	Battery	Microsoft Surface Pro 9 13		-1	1.0
1371	BestBuy	1/12/2024 0:00	Negative	US	Windows 11 (Preinstall)	"""this item be a waste of money, Battery life and performance be lack, I return it."""	money	Price	Microsoft Surface Pro 9 13		-1	1.0
1372	BestBuy	1/19/2024 0:00	Negative	US	Windows 11 (Preinstall)	"""not the good laptop ever: pretty lagy and I have already have simple issue, open simple application like the email and have to do a restart so I doubt it have longevity."""	restart	Performance	Microsoft Surface Pro 9 13		-1	1.0
1373	BestBuy	1/19/2024 0:00	Negative	US	Windows 11 (Preinstall)	"""not the good laptop ever: pretty lagy and I have already have simple issue, open simple application like the email and have to do a restart so I doubt it have longevity."""	application	Software	Microsoft Surface Pro 9 13		-1	1.0
