Month,Country,OEMGROUP,SUBFORMFACTOR,GAMINGPRODUCTS,SCREEN_SIZE_INCHES,CPU_GROUP,CPU_MODEL,GPU_MODEL,CPU Ram,STORAGE_TYPE,SSD Capacity GB,PRICE_BRAND_USD_3,OS_VERSION,Operating_System_Summary,Sales_Units,Sales_Value,Series
2023-01-11,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,0-300,Windows 11,Windows OS,23.0,6792.776,V15
2023-01-10,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,19.0,7161.485,V15
2023-01-03,Russia,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,500-800,Windows 11,Windows OS,14.0,7185.087,V15
2023-01-05,Czech Republic,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,15.0,7241.223,V15
2023-01-04,Russia,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,500-800,Windows 11,Windows OS,14.0,7590.365,V15
2023-01-04,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,500-800,Windows 11,Windows OS,12.0,7652.102,V15
2023-01-11,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,22.0,7932.134,V15
2023-01-12,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,19.0,8067.741,V15
2023-01-07,Switzerland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,19.0,8211.347,V15
2023-01-07,Czech Republic,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,19.0,8265.849,V15
2023-01-06,Czech Republic,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,18.0,8405.959,V15
2023-01-02,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,18.0,8696.249,V15
2023-01-04,Czech Republic,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,18.0,8715.706,V15
2023-01-09,Switzerland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,21.0,8771.49,V15
2023-01-08,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,24.0,10392.463,V15
2023-01-03,Czech Republic,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,22.0,10491.954,V15
2023-01-01,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,800+,Windows 11,Windows OS,8.0,11169.6,V15
2023-01-04,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,29.0,11349.805,V15
2023-01-10,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,500-800,Windows 11,Windows OS,22.0,11440.717,V15
2023-01-11,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,32.0,11476.1,V15
2023-01-09,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,32.0,12279.003,V15
2023-01-08,Czech Republic,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,27.0,12845.766,V15
2023-01-03,Philippines,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,12.0,5836.829,IDEAPAD 1
2023-01-02,Philippines,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,12.0,5864.711,IDEAPAD 1
2023-01-01,Philippines,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,17.0,8158.194,IDEAPAD 1
2023-01-04,Philippines,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,500-800,Windows 11,Windows OS,18.0,9259.422,IDEAPAD 1
2023-01-12,France,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,8192,SSD,256,300-500,Windows 11,Windows OS,25.0,10998.57,IDEAPAD 1
2023-01-06,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,8192,SSD,256,0-300,Windows 11,Windows OS,22.0,6078.583,IDEAPAD 1
2023-01-03,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,8192,SSD,256,0-300,Windows 11,Windows OS,26.0,7092.321,IDEAPAD 1
2023-01-06,Philippines,Lenovo,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,PENTIUM SILVER N5030 PENT.SILV,UHD GRAPH. 605,8192,SSD,256,300-500,Windows 11,Windows OS,17.0,7263.681,IDEAPAD 1
2023-01-01,Finland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,PENTIUM SILVER N5030 PENT.SILV,UHD GRAPH. 605,8192,SSD,256,500-800,Windows 11,Windows OS,14.0,7603.908,IDEAPAD 1
2023-01-06,Japan,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4120 CELERON,UHD GRAPH. 600,8192,SSD,256,500-800,Windows 11,Windows OS,17.0,8869.507,IDEAPAD 1
2023-01-06,Thailand,Lenovo,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,PENTIUM SILVER N5030 PENT.SILV,UHD GRAPH. 605,8192,SSD,256,300-500,Windows 11,Windows OS,35.0,10802.92,IDEAPAD 1
2023-01-04,Philippines,Lenovo,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,PENTIUM SILVER N5030 PENT.SILV,UHD GRAPH. 605,8192,SSD,256,300-500,Windows 11,Windows OS,27.0,11754.884,IDEAPAD 1
2023-01-03,Philippines,Lenovo,Ultraslim Notebook,NO GAMING,15.6,PENTIUM SILVER,PENTIUM SILVER N5030 PENT.SILV,UHD GRAPH. 605,8192,SSD,256,300-500,Windows 11,Windows OS,27.0,11823.346,IDEAPAD 1
2023-01-05,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4120 CELERON,UHD GRAPH. 600,4096,SSD,256,300-500,Windows 11,Windows OS,19.0,6140.186,IDEAPAD 1
2023-01-09,Netherlands,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,300-500,Windows 11,Windows OS,15.0,6481.157,IDEAPAD 1
2023-01-06,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4120 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,22.0,6560.33,IDEAPAD 1
2023-01-07,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,26.0,6594.803,IDEAPAD 1
2023-01-08,Thailand,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,25.0,6605.892,IDEAPAD 1
2023-01-10,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,300-500,Windows 11,Windows OS,22.0,6654.831,IDEAPAD 1
2023-01-03,Thailand,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,24.0,6972.148,IDEAPAD 1
2023-01-07,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4120 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,30.0,7580.208,IDEAPAD 1
2023-01-11,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,36.0,8524.558,IDEAPAD 1
2023-01-08,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,32.0,8540.396,IDEAPAD 1
2023-01-03,Thailand,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,300-500,Windows 11,Windows OS,29.0,8761.041,IDEAPAD 1
2023-01-08,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,300-500,Windows 11,Windows OS,27.0,9083.376,IDEAPAD 1
2023-01-02,Thailand,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,300-500,Windows 11,Windows OS,28.0,9110.356,IDEAPAD 1
2023-01-04,Thailand,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,38.0,10888.405,IDEAPAD 1
2023-01-12,United Arab Emirates,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,54.0,10905.231,IDEAPAD 1
2023-01-11,United Arab Emirates,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,57.0,11313.183,IDEAPAD 1
2023-01-10,United Arab Emirates,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,64.0,12941.759,IDEAPAD 1
2023-01-02,Thailand,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,0-300,Windows 11,Windows OS,52.0,12966.322,IDEAPAD 1
2023-01-12,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CELERON N,CELERON N N4020 CELERON,UHD GRAPH. 600,4096,SSD,256,300-500,Windows 11,Windows OS,43.0,13010.289,IDEAPAD 1
2023-01-05,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,14.0,ATHLON SILVER,ATHLON SILVER 3050U ATHLON SI,RAD,12288,SSD,256,300-500,Windows 11,Windows OS,31.0,11078.839,IDEAPAD 1
2023-01-04,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,14.0,RYZEN 3,RYZEN 3 3250U RYZEN 3,RAD,4096,SSD,256,300-500,Windows 11,Windows OS,16.0,5561.719,IDEAPAD 1
2023-01-03,Thailand,Lenovo,Ultraslim Notebook,NO GAMING,15.6,ATHLON GOLD,ATHLON GOLD 3150U ATHLON GO,RAD,4096,SSD,256,0-300,Windows 11,Windows OS,19.0,5657.623,IDEAPAD 1
2023-01-05,Thailand,Lenovo,Ultraslim Notebook,NO GAMING,15.6,ATHLON GOLD,ATHLON GOLD 3150U ATHLON GO,RAD,4096,SSD,256,0-300,Windows 11,Windows OS,24.0,6886.727,IDEAPAD 1
2023-01-02,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,14.0,RYZEN 3,RYZEN 3 3250U RYZEN 3,RAD,4096,SSD,256,300-500,Windows 11,Windows OS,20.0,7048.493,IDEAPAD 1
2023-01-12,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,14.0,ATHLON SILVER,ATHLON SILVER 3050U ATHLON SI,RAD,4096,SSD,256,300-500,Windows 11,Windows OS,22.0,7084.941,IDEAPAD 1
2023-01-12,Thailand,Lenovo,Ultraslim Notebook,NO GAMING,15.6,ATHLON GOLD,ATHLON GOLD 3150U ATHLON GO,RAD,4096,SSD,256,0-300,Windows 11,Windows OS,26.0,7430.843,IDEAPAD 1
2023-01-06,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,14.0,RYZEN 3,RYZEN 3 3250U RYZEN 3,RAD,4096,SSD,256,300-500,Windows 11,Windows OS,23.0,7533.46,IDEAPAD 1
2023-01-06,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,14.0,3000 SERIES,3000 SERIES 3020E,RAD,4096,SSD,256,300-500,Windows 11,Windows OS,27.0,8217.542,IDEAPAD 1
2023-01-11,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,14.0,ATHLON SILVER,ATHLON SILVER 3050U ATHLON SI,RAD,4096,SSD,256,300-500,Windows 11,Windows OS,28.0,8540.427,IDEAPAD 1
2023-01-04,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,14.0,3000 SERIES,3000 SERIES 3020E,RAD,4096,SSD,256,0-300,Windows 11,Windows OS,30.0,8876.004,IDEAPAD 1
2023-01-11,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,14.0,RYZEN 3,RYZEN 3 3250U RYZEN 3,RAD,4096,SSD,256,0-300,Windows 11,Windows OS,31.0,9218.541,IDEAPAD 1
2023-01-03,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,14.0,ATHLON SILVER,ATHLON SILVER 3050U ATHLON SI,RAD,4096,SSD,256,300-500,Windows 11,Windows OS,31.0,10203.118,IDEAPAD 1
2023-01-12,Indonesia,Lenovo,Ultraslim Notebook,NO GAMING,14.0,RYZEN 3,RYZEN 3 3250U RYZEN 3,RAD,4096,SSD,256,300-500,Windows 11,Windows OS,35.0,10597.763,IDEAPAD 1
2023-01-06,Korea,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,4096,SSD,256,300-500,Windows 11,Windows OS,26.0,11793.179,V15
2023-01-03,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,16384,SSD,256,500-800,Windows 11,Windows OS,12.0,6193.131,V15
2023-01-03,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,16384,SSD,256,300-500,Windows 11,Windows OS,15.0,6592.654,V15
2023-01-08,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,16384,SSD,256,300-500,Windows 11,Windows OS,21.0,8282.096,V15
2023-01-11,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,16384,SSD,256,300-500,Windows 11,Windows OS,27.0,10835.012,V15
2023-01-05,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,16384,SSD,256,300-500,Windows 11,Windows OS,26.0,11557.023,V15
2023-01-04,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 3,RYZEN 3 5300U RYZEN 3,RAD,16384,SSD,256,300-500,Windows 11,Windows OS,29.0,12618.115,V15
2023-01-03,Korea,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 7,RYZEN 7 5700U RYZEN 7,RAD,16384,SSD,256,500-800,Windows 11,Windows OS,15.0,8089.547,V15
2023-01-02,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,12288,SSD,256,500-800,Windows 11,Windows OS,19.0,9653.466,V15
2023-01-09,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,13.0,6046.914,V15
2023-01-05,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,16.0,6261.664,V15
2023-01-08,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,14.0,6659.749,V15
2023-01-06,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,15.0,6664.174,V15
2023-01-12,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,16.0,7339.701,V15
2023-01-11,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,17.0,7353.463,V15
2023-01-03,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,20.0,7426.487,V15
2023-01-10,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,18.0,7849.988,V15
2023-01-02,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,19.0,8557.491,V15
2023-01-04,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,24.0,9012.475,V15
2023-01-04,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,23.0,9067.713,V15
2023-01-01,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,23.0,10808.571,V15
2023-01-03,Russia,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,29.0,10907.29,V15
2023-01-07,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1115G4,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,25.0,11207.894,V15
2023-01-04,Brazil,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-10110U,INTEL UHD GPU,4096,SSD,256,500-800,Windows 11,Windows OS,8.0,5555.22,V15
2023-01-03,Brazil,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-10110U,INTEL UHD GPU,4096,SSD,256,500-800,Windows 11,Windows OS,16.0,10807.146,V15
2023-01-09,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I3,CORE I3 I3-1215U,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,23.0,7675.595,IDEAPAD 1
2023-01-01,Turkey,Acer,Ultraslim Notebook,NO GAMING,14.0,CELERON N,CELERON N N4500 CELERON,INTEL UHD GPU,4096,SSD,256,300-500,Windows 11,Windows OS,25.0,9875.205,SWIFT 1
2023-01-07,Germany,HP,Ultraslim Notebook,NO GAMING,13.5,CORE I7,CORE I7 I7-1265U,INTEL IRIS XE,16384,SSD,256,800+,Chrome,Google OS,4.0,7558.407,HP CHROMEBOOK
2023-01-07,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,300-500,Windows 11,Windows OS,11.0,5496.032,V15
2023-01-04,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,8.0,5536.807,V15
2023-01-01,Austria,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,10.0,5587.455,V15
2023-01-03,Austria,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,9.0,5813.637,V15
2023-01-06,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,300-500,Windows 11,Windows OS,17.0,6037.902,V15
2023-01-02,Austria,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,8.0,6144.395,V15
2023-01-11,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,11.0,6154.862,V15
2023-01-02,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,300-500,Windows 11,Windows OS,13.0,6323.264,V15
2023-01-02,Netherlands,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,11.0,6436.005,V15
2023-01-07,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,12.0,6461.816,V15
2023-01-04,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,300-500,Windows 11,Windows OS,14.0,6483.436,V15
2023-01-10,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,300-500,Windows 11,Windows OS,14.0,6483.493,V15
2023-01-04,Switzerland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,13.0,6872.27,V15
2023-01-02,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,10.0,7043.073,V15
2023-01-06,Russia,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,12.0,7045.29,V15
2023-01-05,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,14.0,7051.275,V15
2023-01-08,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,14.0,7266.481,V15
